ContestOrder,Contest,Contest ID,Choice,Precinct,BallotsWith Contest,Votes,Overvoted WithVote for this Choice,Undervoted WithoutVote for this Choice,Ballots WithVotes for Others
25,Attorney General (Vote for 1),1,Dan Rayfield,308,148,62,0,14,72
25,Attorney General (Vote for 1),1,Dan Rayfield,309,"4,308","2,421",0,264,"1,623"
25,Attorney General (Vote for 1),1,Dan Rayfield,310,614,240,0,45,329
25,Attorney General (Vote for 1),1,Dan Rayfield,311,684,276,0,32,376
25,Attorney General (Vote for 1),1,Dan Rayfield,312,"1,703",603,0,107,993
25,Attorney General (Vote for 1),1,Dan Rayfield,313,3,2,0,1,0
25,Attorney General (Vote for 1),1,Dan Rayfield,314,310,83,0,27,200
25,Attorney General (Vote for 1),1,Dan Rayfield,315,493,206,0,35,252
25,Attorney General (Vote for 1),1,Dan Rayfield,316,"1,719",597,0,104,"1,018"
25,Attorney General (Vote for 1),1,Dan Rayfield,317,169,66,0,8,95
25,Attorney General (Vote for 1),1,Dan Rayfield,318,"3,750","2,187",0,210,"1,353"
25,Attorney General (Vote for 1),1,Dan Rayfield,319,"5,196","3,090",0,324,"1,782"
25,Attorney General (Vote for 1),1,Dan Rayfield,320,"1,778","1,040",0,109,629
25,Attorney General (Vote for 1),1,Dan Rayfield,321,328,106,0,23,199
25,Attorney General (Vote for 1),1,Dan Rayfield,322,269,117,0,13,139
25,Attorney General (Vote for 1),1,Dan Rayfield,324,519,191,0,34,294
25,Attorney General (Vote for 1),1,Dan Rayfield,325,155,97,0,9,49
25,Attorney General (Vote for 1),1,Dan Rayfield,326,"1,898",599,0,122,"1,177"
25,Attorney General (Vote for 1),1,Dan Rayfield,327,"5,317","3,168",0,362,"1,787"
25,Attorney General (Vote for 1),1,Dan Rayfield,328,931,382,0,55,494
25,Attorney General (Vote for 1),1,Dan Rayfield,329,"7,692","4,794",0,510,"2,388"
25,Attorney General (Vote for 1),1,Dan Rayfield,330,"2,150",963,0,153,"1,034"
25,Attorney General (Vote for 1),1,Dan Rayfield,331,"2,399","1,532",0,171,696
25,Attorney General (Vote for 1),1,Dan Rayfield,332,"2,550","1,738",0,159,653
25,Attorney General (Vote for 1),1,Dan Rayfield,333,"3,626","2,490",0,265,871
25,Attorney General (Vote for 1),1,Dan Rayfield,334,137,48,0,8,81
25,Attorney General (Vote for 1),1,Dan Rayfield,335,"4,268","2,204",0,291,"1,773"
25,Attorney General (Vote for 1),1,Dan Rayfield,336,"2,948","1,560",0,226,"1,162"
25,Attorney General (Vote for 1),1,Dan Rayfield,337,"1,086",604,0,111,371
25,Attorney General (Vote for 1),1,Dan Rayfield,338,"5,180","2,691",0,383,"2,106"
25,Attorney General (Vote for 1),1,Dan Rayfield,339,"4,822","2,468",0,379,"1,975"
25,Attorney General (Vote for 1),1,Dan Rayfield,340,"6,948","3,420",1,420,"3,107"
25,Attorney General (Vote for 1),1,Dan Rayfield,341,305,115,0,22,168
25,Attorney General (Vote for 1),1,Dan Rayfield,342,63,26,0,2,35
25,Attorney General (Vote for 1),1,Dan Rayfield,343,"2,608","1,399",1,177,"1,031"
25,Attorney General (Vote for 1),1,Dan Rayfield,344,"2,806","1,664",0,204,938
25,Attorney General (Vote for 1),1,Dan Rayfield,345,27,12,0,2,13
25,Attorney General (Vote for 1),1,Dan Rayfield,346,274,116,0,17,141
25,Attorney General (Vote for 1),1,Dan Rayfield,347,55,22,0,3,30
25,Attorney General (Vote for 1),1,Dan Rayfield,348,27,13,0,1,13
25,Attorney General (Vote for 1),1,Dan Rayfield,349,573,369,0,27,177
25,Attorney General (Vote for 1),1,Dan Rayfield,350,"6,361","4,296",0,392,"1,673"
25,Attorney General (Vote for 1),1,Dan Rayfield,351,"3,169","1,943",0,238,988
25,Attorney General (Vote for 1),1,Dan Rayfield,352,"1,138",841,0,74,223
25,Attorney General (Vote for 1),1,Dan Rayfield,353,"2,219","1,528",0,136,555
25,Attorney General (Vote for 1),1,Dan Rayfield,354,"1,811","1,200",0,96,515
25,Attorney General (Vote for 1),1,Dan Rayfield,355,"1,364",916,0,70,378
25,Attorney General (Vote for 1),1,Dan Rayfield,356,"1,662",981,0,105,576
25,Attorney General (Vote for 1),1,Dan Rayfield,357,813,488,0,74,251
25,Attorney General (Vote for 1),1,Dan Rayfield,358,"2,526","1,582",0,142,802
25,Attorney General (Vote for 1),1,Dan Rayfield,359,"2,324","1,524",0,161,639
25,Attorney General (Vote for 1),1,Dan Rayfield,360,"2,836","1,859",0,160,817
25,Attorney General (Vote for 1),1,Dan Rayfield,361,"2,052","1,465",0,117,470
25,Attorney General (Vote for 1),1,Dan Rayfield,362,"6,315","4,101",0,354,"1,860"
25,Attorney General (Vote for 1),1,Dan Rayfield,363,"2,925","1,896",0,189,840
25,Attorney General (Vote for 1),1,Dan Rayfield,364,"4,460","2,723",0,285,"1,452"
25,Attorney General (Vote for 1),1,Dan Rayfield,365,"4,622","3,065",0,271,"1,286"
25,Attorney General (Vote for 1),1,Dan Rayfield,366,"1,641","1,158",0,95,388
25,Attorney General (Vote for 1),1,Dan Rayfield,367,"4,269","2,627",0,290,"1,352"
25,Attorney General (Vote for 1),1,Dan Rayfield,368,"3,793","2,336",2,240,"1,215"
25,Attorney General (Vote for 1),1,Dan Rayfield,369,"1,660",959,0,101,600
25,Attorney General (Vote for 1),1,Dan Rayfield,370,"2,096","1,221",0,138,737
25,Attorney General (Vote for 1),1,Dan Rayfield,371,"2,037","1,247",0,124,666
25,Attorney General (Vote for 1),1,Dan Rayfield,372,"1,701","1,123",0,95,483
25,Attorney General (Vote for 1),1,Dan Rayfield,373,328,143,0,27,158
25,Attorney General (Vote for 1),1,Dan Rayfield,374,9,4,0,2,3
25,Attorney General (Vote for 1),1,Dan Rayfield,375,279,189,0,17,73
25,Attorney General (Vote for 1),1,Dan Rayfield,376,"1,779","1,070",0,108,601
25,Attorney General (Vote for 1),1,Dan Rayfield,377,"2,251","1,348",0,159,744
25,Attorney General (Vote for 1),1,Dan Rayfield,378,937,667,0,54,216
25,Attorney General (Vote for 1),1,Dan Rayfield,379,"3,854","2,531",0,216,"1,107"
25,Attorney General (Vote for 1),1,Dan Rayfield,380,"3,025","1,881",0,169,975
25,Attorney General (Vote for 1),1,Dan Rayfield,381,475,302,0,28,145
25,Attorney General (Vote for 1),1,Dan Rayfield,382,"3,905","2,263",0,243,"1,399"
25,Attorney General (Vote for 1),1,Dan Rayfield,383,"1,566","1,109",0,88,369
25,Attorney General (Vote for 1),1,Dan Rayfield,384,"4,477","3,171",0,233,"1,073"
25,Attorney General (Vote for 1),1,Dan Rayfield,385,770,478,0,50,242
25,Attorney General (Vote for 1),1,Dan Rayfield,386,"1,936","1,255",0,117,564
25,Attorney General (Vote for 1),1,Dan Rayfield,387,21,14,0,0,7
25,Attorney General (Vote for 1),1,Dan Rayfield,388,250,176,0,6,68
25,Attorney General (Vote for 1),1,Dan Rayfield,389,"7,639","4,693",0,474,"2,472"
25,Attorney General (Vote for 1),1,Dan Rayfield,390,"2,098","1,268",0,137,693
25,Attorney General (Vote for 1),1,Dan Rayfield,391,405,307,0,24,74
25,Attorney General (Vote for 1),1,Dan Rayfield,392,112,72,0,13,27
25,Attorney General (Vote for 1),1,Dan Rayfield,393,626,459,0,27,140
25,Attorney General (Vote for 1),1,Dan Rayfield,394,248,154,0,17,77
25,Attorney General (Vote for 1),1,Dan Rayfield,395,"5,402","3,393",0,335,"1,674"
25,Attorney General (Vote for 1),1,Dan Rayfield,396,830,511,0,45,274
25,Attorney General (Vote for 1),1,Dan Rayfield,397,"2,943","1,567",0,135,"1,241"
25,Attorney General (Vote for 1),1,Dan Rayfield,398,"1,773",928,0,95,750
25,Attorney General (Vote for 1),1,Dan Rayfield,399,"2,213","1,387",0,148,678
25,Attorney General (Vote for 1),1,Dan Rayfield,400,"3,519","2,241",0,197,"1,081"
25,Attorney General (Vote for 1),1,Dan Rayfield,401,"1,860","1,317",0,85,458
25,Attorney General (Vote for 1),1,Dan Rayfield,402,"6,413","3,501",0,348,"2,564"
25,Attorney General (Vote for 1),1,Dan Rayfield,403,"1,374",788,0,104,482
25,Attorney General (Vote for 1),1,Dan Rayfield,404,"5,913","3,661",0,338,"1,914"
25,Attorney General (Vote for 1),1,Dan Rayfield,405,"7,546","4,532",1,459,"2,554"
25,Attorney General (Vote for 1),1,Dan Rayfield,406,"2,033","1,446",0,147,440
25,Attorney General (Vote for 1),1,Dan Rayfield,407,870,547,0,60,263
25,Attorney General (Vote for 1),1,Dan Rayfield,408,322,204,0,23,95
25,Attorney General (Vote for 1),1,Dan Rayfield,409,"4,511","2,724",1,294,"1,492"
25,Attorney General (Vote for 1),1,Dan Rayfield,410,"1,322",741,0,96,485
25,Attorney General (Vote for 1),1,Dan Rayfield,411,"1,311",786,0,99,426
25,Attorney General (Vote for 1),1,Dan Rayfield,412,"1,749",969,0,115,665
25,Attorney General (Vote for 1),1,Dan Rayfield,413,"1,455",867,0,86,502
25,Attorney General (Vote for 1),1,Dan Rayfield,414,525,290,0,36,199
25,Attorney General (Vote for 1),1,Dan Rayfield,415,850,497,0,54,299
25,Attorney General (Vote for 1),1,Dan Rayfield,416,846,507,0,75,264
25,Attorney General (Vote for 1),1,Dan Rayfield,417,408,231,0,27,150
25,Attorney General (Vote for 1),1,Dan Rayfield,418,"3,030","1,800",0,170,"1,060"
25,Attorney General (Vote for 1),1,Dan Rayfield,419,"1,789","1,083",0,113,593
25,Attorney General (Vote for 1),1,Dan Rayfield,420,"3,223","1,828",0,156,"1,239"
25,Attorney General (Vote for 1),1,Dan Rayfield,421,499,296,0,36,167
25,Attorney General (Vote for 1),1,Dan Rayfield,422,17,2,0,0,15
25,Attorney General (Vote for 1),1,Dan Rayfield,423,"3,051","1,868",0,159,"1,024"
25,Attorney General (Vote for 1),1,Dan Rayfield,424,"4,657","2,155",0,349,"2,153"
25,Attorney General (Vote for 1),1,Dan Rayfield,425,683,237,0,40,406
25,Attorney General (Vote for 1),1,Dan Rayfield,426,436,162,0,14,260
25,Attorney General (Vote for 1),1,Dan Rayfield,427,"1,301",730,0,81,490
25,Attorney General (Vote for 1),1,Dan Rayfield,428,"1,359",776,0,97,486
25,Attorney General (Vote for 1),1,Dan Rayfield,429,"2,699","1,551",0,173,975
25,Attorney General (Vote for 1),1,Dan Rayfield,430,"2,310",892,0,136,"1,282"
25,Attorney General (Vote for 1),1,Dan Rayfield,431,775,283,1,26,465
25,Attorney General (Vote for 1),1,Dan Rayfield,432,306,194,0,11,101
25,Attorney General (Vote for 1),1,Dan Rayfield,433,"2,171","1,196",1,115,859
25,Attorney General (Vote for 1),1,Dan Rayfield,434,"4,401","2,609",0,245,"1,547"
25,Attorney General (Vote for 1),1,Dan Rayfield,435,"4,132","2,071",0,274,"1,787"
25,Attorney General (Vote for 1),1,Dan Rayfield,436,"2,242","1,100",0,131,"1,011"
25,Attorney General (Vote for 1),1,Dan Rayfield,437,63,37,0,5,21
25,Attorney General (Vote for 1),1,Dan Rayfield,438,493,165,0,16,312
25,Attorney General (Vote for 1),1,Dan Rayfield,439,"2,375","1,506",0,148,721
25,Attorney General (Vote for 1),1,Dan Rayfield,440,"1,461",849,0,94,518
