ElectionId,Date,Description,Type,OfficialResults,CountyName,Name,PartyCode,PartyName,TicketCode,OfficeCode,OfficeDescription,District,DistrictName,Division,DivisionName,Votes,TotalVotes,Percentage
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Morgan,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,38,7654,0.50%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Morgan,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,5732,7654,74.89%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Morgan,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,208,7654,2.72%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Morgan,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,1573,7654,20.55%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Morgan,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,103,7654,1.35%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Nicholas,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,34,9491,0.36%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Nicholas,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,7251,9491,76.40%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Nicholas,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,283,9491,2.98%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Nicholas,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,1840,9491,19.39%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Nicholas,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,83,9491,0.87%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ohio,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,174,17938,0.97%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ohio,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,11139,17938,62.10%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ohio,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,748,17938,4.17%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ohio,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,5493,17938,30.62%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ohio,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,384,17938,2.14%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pendleton,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,7,3225,0.22%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pendleton,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,2398,3225,74.36%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pendleton,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,73,3225,2.26%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pendleton,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,729,3225,22.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pendleton,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,18,3225,0.56%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pleasants,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,28,3150,0.89%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pleasants,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,2358,3150,74.86%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pleasants,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,123,3150,3.90%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pleasants,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,621,3150,19.71%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pleasants,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,20,3150,0.63%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pocahontas,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,15,3646,0.41%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pocahontas,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,2496,3646,68.46%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pocahontas,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,150,3646,4.11%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pocahontas,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,928,3646,25.45%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Pocahontas,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,57,3646,1.56%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Preston,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,91,12659,0.72%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Preston,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,9538,12659,75.35%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Preston,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,429,12659,3.39%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Preston,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,2470,12659,19.51%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Preston,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,131,12659,1.03%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Putnam,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,133,24893,0.53%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Putnam,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,17788,24893,71.46%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Putnam,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,823,24893,3.31%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Putnam,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,5884,24893,23.64%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Putnam,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,265,24893,1.06%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Raleigh,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,188,29618,0.63%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Raleigh,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,22048,29618,74.44%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Raleigh,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,687,29618,2.32%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Raleigh,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,6443,29618,21.75%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Raleigh,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,252,29618,0.85%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Randolph,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,78,10876,0.72%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Randolph,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,7629,10876,70.15%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Randolph,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,339,10876,3.12%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Randolph,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,2735,10876,25.15%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Randolph,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,95,10876,0.87%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ritchie,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,29,4075,0.71%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ritchie,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,3405,4075,83.56%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ritchie,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,105,4075,2.58%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ritchie,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,496,4075,12.17%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Ritchie,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,40,4075,0.98%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Roane,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,36,5247,0.69%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Roane,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,3781,5247,72.06%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Roane,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,143,5247,2.73%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Roane,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,1222,5247,23.29%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Roane,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,65,5247,1.24%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Summers,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,23,4862,0.47%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Summers,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,3455,4862,71.06%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Summers,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,137,4862,2.82%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Summers,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,1190,4862,24.48%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Summers,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,57,4862,1.17%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Taylor,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,43,6538,0.66%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Taylor,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,4733,6538,72.39%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Taylor,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,194,6538,2.97%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Taylor,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,1491,6538,22.81%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Taylor,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,77,6538,1.18%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tucker,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,10,3475,0.29%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tucker,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,2565,3475,73.81%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tucker,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,103,3475,2.96%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tucker,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,751,3475,21.61%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tucker,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,46,3475,1.32%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tyler,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,23,3654,0.63%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tyler,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,2996,3654,81.99%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tyler,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,103,3654,2.82%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tyler,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,507,3654,13.88%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Tyler,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,25,3654,0.68%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Upshur,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,48,9218,0.52%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Upshur,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,7005,9218,75.99%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Upshur,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,310,9218,3.36%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Upshur,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,1766,9218,19.16%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Upshur,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,89,9218,0.97%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wayne,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,130,15182,0.86%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wayne,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,11152,15182,73.46%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wayne,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,421,15182,2.77%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wayne,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,3357,15182,22.11%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wayne,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,122,15182,0.80%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Webster,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,8,2978,0.27%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Webster,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,2302,2978,77.30%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Webster,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,82,2978,2.75%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Webster,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,556,2978,18.67%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Webster,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,30,2978,1.01%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wetzel,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,76,6265,1.21%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wetzel,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,4519,6265,72.13%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wetzel,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,245,6265,3.91%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wetzel,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,1359,6265,21.69%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wetzel,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,66,6265,1.05%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wirt,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,17,2422,0.70%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wirt,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,1911,2422,78.90%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wirt,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,84,2422,3.47%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wirt,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,386,2422,15.94%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wirt,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,24,2422,0.99%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wood,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,144,35615,0.40%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wood,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,25434,35615,71.41%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wood,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,1266,35615,3.55%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wood,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,8400,35615,23.59%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wood,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,371,35615,1.04%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wyoming,DARRELL L. CASTLE,C,Constitution,N,AA,U.S. President,0,,0,,47,7831,0.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wyoming,DONALD J. TRUMP,R,Republican,N,AA,U.S. President,0,,0,,6547,7831,83.60%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wyoming,GARY JOHNSON,L,Libertarian,N,AA,U.S. President,0,,0,,137,7831,1.75%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wyoming,HILLARY CLINTON,D,Democrat,N,AA,U.S. President,0,,0,,1062,7831,13.56%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Wyoming,JILL STEIN,M,Mountain,N,AA,U.S. President,0,,0,,38,7831,0.49%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Barbour,DAVID B. MCKINLEY,R,Republican,N,CA,U.S. House of Representatives,1,1st Congressional District,0,,3908,5919,66.02%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Barbour,MIKE MANYPENNY,D,Democrat,N,CA,U.S. House of Representatives,1,1st Congressional District,0,,2011,5919,33.98%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Berkeley,ALEX X. MOONEY,R,Republican,N,CA,U.S. House of Representatives,2,2nd Congressional District,0,,29117,41352,70.41%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Berkeley,MARK HUNT,D,Democrat,N,CA,U.S. House of Representatives,2,2nd Congressional District,0,,12235,41352,29.59%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Boone,EVAN JENKINS,R,Republican,N,CA,U.S. House of Representatives,3,3rd Congressional District,0,,5752,8017,71.75%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Boone,MATT DETCH,D,Democrat,N,CA,U.S. House of Representatives,3,3rd Congressional District,0,,1968,8017,24.55%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Boone,ZANE LAWHORN,L,Libertarian,N,CA,U.S. House of Representatives,3,3RD CONGRESSIONAL DISTRICT,0,,297,8017,3.70%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Braxton,ALEX X. MOONEY,R,Republican,N,CA,U.S. House of Representatives,2,2nd Congressional District,0,,2293,4578,50.09%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Braxton,MARK HUNT,D,Democrat,N,CA,U.S. House of Representatives,2,2nd Congressional District,0,,2285,4578,49.91%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Brooke,DAVID B. MCKINLEY,R,Republican,N,CA,U.S. House of Representatives,1,1st Congressional District,0,,7190,9274,77.53%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Brooke,MIKE MANYPENNY,D,Democrat,N,CA,U.S. House of Representatives,1,1st Congressional District,0,,2084,9274,22.47%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Cabell,EVAN JENKINS,R,Republican,N,CA,U.S. House of Representatives,3,3rd Congressional District,0,,23851,32230,74%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Cabell,MATT DETCH,D,Democrat,N,CA,U.S. House of Representatives,3,3rd Congressional District,0,,7503,32230,23.28%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Cabell,ZANE LAWHORN,L,Libertarian,N,CA,U.S. House of Representatives,3,3RD CONGRESSIONAL DISTRICT,0,,876,32230,2.72%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Calhoun,ALEX X. MOONEY,R,Republican,N,CA,U.S. House of Representatives,2,2nd Congressional District,0,,1367,2446,55.89%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Calhoun,MARK HUNT,D,Democrat,N,CA,U.S. House of Representatives,2,2nd Congressional District,0,,1079,2446,44.11%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Clay,ALEX X. MOONEY,R,Republican,N,CA,U.S. House of Representatives,2,2nd Congressional District,0,,1437,2891,49.71%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Clay,MARK HUNT,D,Democrat,N,CA,U.S. House of Representatives,2,2nd Congressional District,0,,1454,2891,50.29%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Doddridge,DAVID B. MCKINLEY,R,Republican,N,CA,U.S. House of Representatives,1,1st Congressional District,0,,2219,2737,81.07%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Doddridge,MIKE MANYPENNY,D,Democrat,N,CA,U.S. House of Representatives,1,1st Congressional District,0,,518,2737,18.93%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Fayette,EVAN JENKINS,R,Republican,N,CA,U.S. House of Representatives,3,3rd Congressional District,0,,8931,14793,60.37%
23,11/8/2016 12:00:00 AM,General Election - November 8 2016,County,Yes,Fayette,MATT DETCH,D,Democrat,N,CA,U.S. House of Representatives,3,3rd Congressional District,0,,4962,14793,33.54%
