state,election_year,county,jurisdiction_tag,local_unit,level,dem_candidate,rep_candidate,dem_votes,rep_votes,other_votes,total_votes,comparison_contest,comparison_dem_candidate,comparison_rep_candidate,comparison_dem_votes,comparison_rep_votes,comparison_other_votes,coverage_mode,source_id,comparison_source_id,source_url
NC,2020,Haywood County,county:37087,IH,precinct,Joseph R. Biden,Donald J. Trump,809,1778,49,2636,US SENATE,Cal Cunningham,Thom Tillis,795,1708,115,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,JC,precinct,Joseph R. Biden,Donald J. Trump,639,1460,28,2127,US SENATE,Cal Cunningham,Thom Tillis,627,1365,116,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,LJ,precinct,Joseph R. Biden,Donald J. Trump,473,684,25,1182,US SENATE,Cal Cunningham,Thom Tillis,463,647,56,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,P,precinct,Joseph R. Biden,Donald J. Trump,392,1454,18,1864,US SENATE,Cal Cunningham,Thom Tillis,389,1389,71,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,PC,precinct,Joseph R. Biden,Donald J. Trump,155,666,11,832,US SENATE,Cal Cunningham,Thom Tillis,167,619,39,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,SA,precinct,Joseph R. Biden,Donald J. Trump,428,987,15,1430,US SENATE,Cal Cunningham,Thom Tillis,438,928,58,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,WC,precinct,Joseph R. Biden,Donald J. Trump,175,234,10,419,US SENATE,Cal Cunningham,Thom Tillis,173,215,26,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,WE,precinct,Joseph R. Biden,Donald J. Trump,381,602,15,998,US SENATE,Cal Cunningham,Thom Tillis,382,572,40,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,WO,precinct,Joseph R. Biden,Donald J. Trump,58,166,2,226,US SENATE,Cal Cunningham,Thom Tillis,62,154,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,WS-1,precinct,Joseph R. Biden,Donald J. Trump,486,812,21,1319,US SENATE,Cal Cunningham,Thom Tillis,488,753,63,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,WS-2,precinct,Joseph R. Biden,Donald J. Trump,390,678,20,1088,US SENATE,Cal Cunningham,Thom Tillis,392,638,50,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Haywood County,county:37087,WW,precinct,Joseph R. Biden,Donald J. Trump,355,704,21,1080,US SENATE,Cal Cunningham,Thom Tillis,348,665,58,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,AR,precinct,Joseph R. Biden,Donald J. Trump,305,601,15,921,US SENATE,Cal Cunningham,Thom Tillis,284,587,41,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,AT,precinct,Joseph R. Biden,Donald J. Trump,587,1440,35,2062,US SENATE,Cal Cunningham,Thom Tillis,553,1429,65,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,BC,precinct,Joseph R. Biden,Donald J. Trump,218,421,11,650,US SENATE,Cal Cunningham,Thom Tillis,204,408,34,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,BK,precinct,Joseph R. Biden,Donald J. Trump,410,576,20,1006,US SENATE,Cal Cunningham,Thom Tillis,381,570,48,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,CB,precinct,Joseph R. Biden,Donald J. Trump,213,621,11,845,US SENATE,Cal Cunningham,Thom Tillis,199,607,32,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,CC,precinct,Joseph R. Biden,Donald J. Trump,616,1744,26,2386,US SENATE,Cal Cunningham,Thom Tillis,582,1699,96,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,CV,precinct,Joseph R. Biden,Donald J. Trump,193,166,4,363,US SENATE,Cal Cunningham,Thom Tillis,164,179,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,ED,precinct,Joseph R. Biden,Donald J. Trump,462,1433,18,1913,US SENATE,Cal Cunningham,Thom Tillis,456,1386,59,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,EF,precinct,Joseph R. Biden,Donald J. Trump,469,1170,24,1663,US SENATE,Cal Cunningham,Thom Tillis,451,1099,87,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,ES,precinct,Joseph R. Biden,Donald J. Trump,436,1006,29,1471,US SENATE,Cal Cunningham,Thom Tillis,406,961,92,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,EV,precinct,Joseph R. Biden,Donald J. Trump,471,1320,32,1823,US SENATE,Cal Cunningham,Thom Tillis,442,1292,74,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,FL,precinct,Joseph R. Biden,Donald J. Trump,1106,1718,58,2882,US SENATE,Cal Cunningham,Thom Tillis,1042,1666,157,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,FR,precinct,Joseph R. Biden,Donald J. Trump,847,1285,29,2161,US SENATE,Cal Cunningham,Thom Tillis,787,1314,53,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,GM,precinct,Joseph R. Biden,Donald J. Trump,249,536,14,799,US SENATE,Cal Cunningham,Thom Tillis,236,525,28,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,GR,precinct,Joseph R. Biden,Donald J. Trump,345,1442,15,1802,US SENATE,Cal Cunningham,Thom Tillis,311,1424,64,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,HC,precinct,Joseph R. Biden,Donald J. Trump,630,1564,42,2236,US SENATE,Cal Cunningham,Thom Tillis,622,1530,79,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,HS,precinct,Joseph R. Biden,Donald J. Trump,485,1029,24,1538,US SENATE,Cal Cunningham,Thom Tillis,463,1018,49,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,HV-1,precinct,Joseph R. Biden,Donald J. Trump,606,701,32,1339,US SENATE,Cal Cunningham,Thom Tillis,566,714,53,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,HV-2,precinct,Joseph R. Biden,Donald J. Trump,620,579,30,1229,US SENATE,Cal Cunningham,Thom Tillis,581,554,76,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,HV-3,precinct,Joseph R. Biden,Donald J. Trump,735,706,37,1478,US SENATE,Cal Cunningham,Thom Tillis,695,691,80,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,LJ,precinct,Joseph R. Biden,Donald J. Trump,428,781,28,1237,US SENATE,Cal Cunningham,Thom Tillis,400,786,41,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,LP,precinct,Joseph R. Biden,Donald J. Trump,513,584,24,1121,US SENATE,Cal Cunningham,Thom Tillis,480,592,45,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,MG,precinct,Joseph R. Biden,Donald J. Trump,185,473,10,668,US SENATE,Cal Cunningham,Thom Tillis,179,452,34,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,NB,precinct,Joseph R. Biden,Donald J. Trump,607,1936,38,2581,US SENATE,Cal Cunningham,Thom Tillis,608,1840,112,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,NE,precinct,Joseph R. Biden,Donald J. Trump,446,725,23,1194,US SENATE,Cal Cunningham,Thom Tillis,407,710,66,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,NM,precinct,Joseph R. Biden,Donald J. Trump,570,1402,21,1993,US SENATE,Cal Cunningham,Thom Tillis,538,1366,84,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,NW,precinct,Joseph R. Biden,Donald J. Trump,415,757,21,1193,US SENATE,Cal Cunningham,Thom Tillis,390,736,61,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,PR,precinct,Joseph R. Biden,Donald J. Trump,594,1197,37,1828,US SENATE,Cal Cunningham,Thom Tillis,554,1174,84,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,PV,precinct,Joseph R. Biden,Donald J. Trump,437,829,23,1289,US SENATE,Cal Cunningham,Thom Tillis,411,816,53,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,RG,precinct,Joseph R. Biden,Donald J. Trump,450,1011,22,1483,US SENATE,Cal Cunningham,Thom Tillis,412,1009,54,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,RR,precinct,Joseph R. Biden,Donald J. Trump,190,457,12,659,US SENATE,Cal Cunningham,Thom Tillis,180,446,27,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,SB,precinct,Joseph R. Biden,Donald J. Trump,437,1586,33,2056,US SENATE,Cal Cunningham,Thom Tillis,424,1546,69,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,SE,precinct,Joseph R. Biden,Donald J. Trump,273,576,11,860,US SENATE,Cal Cunningham,Thom Tillis,271,541,44,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,SM,precinct,Joseph R. Biden,Donald J. Trump,622,1853,38,2513,US SENATE,Cal Cunningham,Thom Tillis,577,1795,119,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Henderson County,county:37089,SW,precinct,Joseph R. Biden,Donald J. Trump,559,1030,30,1619,US SENATE,Cal Cunningham,Thom Tillis,523,1018,66,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,A1,precinct,Joseph R. Biden,Donald J. Trump,147,84,0,231,US SENATE,Cal Cunningham,Thom Tillis,139,78,9,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,A2,precinct,Joseph R. Biden,Donald J. Trump,84,90,0,174,US SENATE,Cal Cunningham,Thom Tillis,87,75,6,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,A3,precinct,Joseph R. Biden,Donald J. Trump,135,16,3,154,US SENATE,Cal Cunningham,Thom Tillis,125,15,5,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,BR,precinct,Joseph R. Biden,Donald J. Trump,50,13,0,63,US SENATE,Cal Cunningham,Thom Tillis,51,11,1,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,CM,precinct,Joseph R. Biden,Donald J. Trump,36,123,0,159,US SENATE,Cal Cunningham,Thom Tillis,35,113,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,CO,precinct,Joseph R. Biden,Donald J. Trump,77,19,0,96,US SENATE,Cal Cunningham,Thom Tillis,73,16,0,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,HV,precinct,Joseph R. Biden,Donald J. Trump,82,112,3,197,US SENATE,Cal Cunningham,Thom Tillis,75,111,7,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,M1,precinct,Joseph R. Biden,Donald J. Trump,137,85,0,222,US SENATE,Cal Cunningham,Thom Tillis,124,85,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,M2,precinct,Joseph R. Biden,Donald J. Trump,90,34,2,126,US SENATE,Cal Cunningham,Thom Tillis,84,35,5,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,ML,precinct,Joseph R. Biden,Donald J. Trump,22,178,0,200,US SENATE,Cal Cunningham,Thom Tillis,22,172,1,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,SJ,precinct,Joseph R. Biden,Donald J. Trump,72,92,4,168,US SENATE,Cal Cunningham,Thom Tillis,75,80,8,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,UN,precinct,Joseph R. Biden,Donald J. Trump,56,84,0,140,US SENATE,Cal Cunningham,Thom Tillis,55,83,1,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hertford County,county:37091,WN,precinct,Joseph R. Biden,Donald J. Trump,74,54,1,129,US SENATE,Cal Cunningham,Thom Tillis,76,46,3,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hoke County,county:37093,01,precinct,Joseph R. Biden,Donald J. Trump,102,167,5,274,US SENATE,Cal Cunningham,Thom Tillis,105,153,12,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hoke County,county:37093,02,precinct,Joseph R. Biden,Donald J. Trump,625,594,17,1236,US SENATE,Cal Cunningham,Thom Tillis,630,511,63,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hoke County,county:37093,03,precinct,Joseph R. Biden,Donald J. Trump,351,249,7,607,US SENATE,Cal Cunningham,Thom Tillis,347,217,28,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hoke County,county:37093,04,precinct,Joseph R. Biden,Donald J. Trump,315,423,11,749,US SENATE,Cal Cunningham,Thom Tillis,310,399,31,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hoke County,county:37093,05,precinct,Joseph R. Biden,Donald J. Trump,525,624,13,1162,US SENATE,Cal Cunningham,Thom Tillis,513,566,75,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hoke County,county:37093,06B,precinct,Joseph R. Biden,Donald J. Trump,1491,1397,59,2947,US SENATE,Cal Cunningham,Thom Tillis,1427,1288,196,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hoke County,county:37093,12,precinct,Joseph R. Biden,Donald J. Trump,1091,1597,54,2742,US SENATE,Cal Cunningham,Thom Tillis,1048,1477,193,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hoke County,county:37093,13,precinct,Joseph R. Biden,Donald J. Trump,339,612,12,963,US SENATE,Cal Cunningham,Thom Tillis,324,560,66,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hoke County,county:37093,14,precinct,Joseph R. Biden,Donald J. Trump,1953,1062,77,3092,US SENATE,Cal Cunningham,Thom Tillis,1887,966,208,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Hoke County,county:37093,15,precinct,Joseph R. Biden,Donald J. Trump,1161,676,39,1876,US SENATE,Cal Cunningham,Thom Tillis,1122,625,110,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
